countyfips,year,month,day,i305
17125,2015,4,15,51.41416797
17127,2015,4,15,38.707413
17129,2015,4,15,51.7267788
17013,2015,4,15,51.21719134
17131,2015,4,15,47.53966906
17133,2015,4,15,34.37767703
17135,2015,4,15,51.84947494
17137,2015,4,15,50.53171307
17139,2015,4,15,45.06429725
17141,2015,4,15,45.15369336
17143,2015,4,15,50.50506685
17145,2015,4,15,30.1638948
17147,2015,4,15,51.84389063
17149,2015,4,15,49.80600524
17015,2015,4,15,46.40615326
17151,2015,4,15,41.66374572
17153,2015,4,15,42.6859415
17155,2015,4,15,48.72346032
17157,2015,4,15,37.01174284
17159,2015,4,15,22.89979703
17161,2015,4,15,47.15487157
17163,2015,4,15,34.98052085
17165,2015,4,15,34.02212044
17167,2015,4,15,51.98973887
17169,2015,4,15,48.37180021
17017,2015,4,15,50.46105416
17171,2015,4,15,50.27967681
17173,2015,4,15,34.28346328
17175,2015,4,15,49.086037
17177,2015,4,15,45.33685131
17179,2015,4,15,50.96829585
17181,2015,4,15,38.85393888
17183,2015,4,15,51.19604226
17185,2015,4,15,30.49256794
17187,2015,4,15,48.1393701
17189,2015,4,15,31.06089879
17019,2015,4,15,51.7617707
17191,2015,4,15,26.96999739
17193,2015,4,15,36.13652015
17195,2015,4,15,47.36588621
17197,2015,4,15,47.37043811
17199,2015,4,15,30.82731531
17201,2015,4,15,43.63460217
17203,2015,4,15,49.99719248
17021,2015,4,15,50.68668902
17023,2015,4,15,39.3971383
17025,2015,4,15,27.68768377
17027,2015,4,15,28.3258213
17029,2015,4,15,36.75922763
17003,2015,4,15,43.04580939
17031,2015,4,15,44.56017128
17033,2015,4,15,34.56306168
17035,2015,4,15,29.14388062
17037,2015,4,15,46.66625267
17039,2015,4,15,52.20525405
17041,2015,4,15,50.15240102
17043,2015,4,15,44.00520407
17045,2015,4,15,48.71779586
17047,2015,4,15,30.29968926
17049,2015,4,15,30.96160323
17005,2015,4,15,29.76714593
17051,2015,4,15,33.89457792
17053,2015,4,15,49.89116619
17055,2015,4,15,28.97532513
17057,2015,4,15,50.40782948
17059,2015,4,15,38.43925919
17061,2015,4,15,51.20365839
17063,2015,4,15,49.83751117
17065,2015,4,15,30.13667546
17067,2015,4,15,46.54686999
17069,2015,4,15,43.23382189
17007,2015,4,15,44.76928534
17071,2015,4,15,45.3523788
17073,2015,4,15,47.85893556
17075,2015,4,15,49.06328545
17077,2015,4,15,33.94129765
17079,2015,4,15,21.36804711
17081,2015,4,15,31.55159939
17083,2015,4,15,50.78531353
17085,2015,4,15,43.16798482
17087,2015,4,15,41.29983133
17089,2015,4,15,46.76543826
17009,2015,4,15,48.645313
17091,2015,4,15,48.58870703
17093,2015,4,15,48.45562178
17095,2015,4,15,48.5056219
17097,2015,4,15,42.63851489
17099,2015,4,15,48.16676051
18001,2015,4,15,46.48043245
18101,2015,4,15,26.66900922
18103,2015,4,15,48.85116381
18105,2015,4,15,39.77857063
18107,2015,4,15,49.36384565
18109,2015,4,15,44.58683585
18011,2015,4,15,48.85315356
18111,2015,4,15,48.72896434
18113,2015,4,15,46.60387793
18115,2015,4,15,30.00896333
18117,2015,4,15,29.46709554
18119,2015,4,15,37.53823989
18121,2015,4,15,48.19237218
18123,2015,4,15,27.34584956
18125,2015,4,15,27.84816178
18127,2015,4,15,48.76417268
18129,2015,4,15,41.18435564
18013,2015,4,15,35.88472145
18131,2015,4,15,47.56244233
18133,2015,4,15,46.17083349
18135,2015,4,15,46.93305871
18137,2015,4,15,29.74559465
18139,2015,4,15,38.71479885
18141,2015,4,15,47.74067969
18143,2015,4,15,27.42529842
18145,2015,4,15,35.67172666
18147,2015,4,15,31.9909378
18149,2015,4,15,46.99161832
18015,2015,4,15,48.41404854
18151,2015,4,15,45.50643563
18153,2015,4,15,32.93665228
18155,2015,4,15,21.733463
18157,2015,4,15,49.08052336
18159,2015,4,15,48.53770022
18161,2015,4,15,40.496445
18163,2015,4,15,40.87330213
18165,2015,4,15,47.60098627
18167,2015,4,15,38.11887434
18169,2015,4,15,49.11789662
18017,2015,4,15,48.17221238
18171,2015,4,15,51.19077631
18173,2015,4,15,31.90810698
18175,2015,4,15,27.31134853
18177,2015,4,15,43.98617423
18179,2015,4,15,47.0126955
18181,2015,4,15,48.08341342
18183,2015,4,15,47.30629019
18019,2015,4,15,28.86912538
18021,2015,4,15,35.04457756
18023,2015,4,15,48.83115339
18025,2015,4,15,27.97810137
18027,2015,4,15,25.77125627
18029,2015,4,15,35.43504538
18003,2015,4,15,46.7957887
18031,2015,4,15,30.81204595
18033,2015,4,15,46.35075162
18035,2015,4,15,47.20787447
18037,2015,4,15,30.99553534
18039,2015,4,15,46.34667959
18041,2015,4,15,42.81361288
18043,2015,4,15,26.13930487
18045,2015,4,15,51.30825336
18047,2015,4,15,34.70062993
18049,2015,4,15,47.84792391
18005,2015,4,15,28.38172655
18051,2015,4,15,31.54941507
18053,2015,4,15,49.33112013
18055,2015,4,15,19.15447602
18057,2015,4,15,49.71282177
18059,2015,4,15,45.72905226
18061,2015,4,15,20.91690752
18063,2015,4,15,47.10170994
18065,2015,4,15,45.78384151
18067,2015,4,15,48.1759634
18069,2015,4,15,47.09611549
18007,2015,4,15,49.4937246
18071,2015,4,15,25.20406264
18073,2015,4,15,49.4263685
18075,2015,4,15,47.1161445
18077,2015,4,15,25.18543072
18079,2015,4,15,25.28047027
18081,2015,4,15,37.78218862
18083,2015,4,15,28.89443911
18085,2015,4,15,47.67124047
18087,2015,4,15,45.63427849
18089,2015,4,15,48.86296043
18009,2015,4,15,46.91911217
18091,2015,4,15,45.88655261
18093,2015,4,15,32.42567106
18095,2015,4,15,48.83467759
18097,2015,4,15,45.43608055
18099,2015,4,15,48.11760456
19001,2015,4,15,
19101,2015,4,15,39.59500372
19103,2015,4,15,36.05265869
19105,2015,4,15,41.41606676
19107,2015,4,15,35.97838689
19109,2015,4,15,32.23366146
19011,2015,4,15,36.06523722
19111,2015,4,15,45.21643985
19113,2015,4,15,36.95221156
19115,2015,4,15,40.77896418
19117,2015,4,15,
19119,2015,4,15,
19121,2015,4,15,
19123,2015,4,15,35.811122
19125,2015,4,15,36.162649
19127,2015,4,15,36.20653214
19129,2015,4,15,
19013,2015,4,15,36.22506695
19131,2015,4,15,33.88763115
19133,2015,4,15,
19135,2015,4,15,35.38167487
19137,2015,4,15,
19139,2015,4,15,45.80249828
19141,2015,4,15,
19143,2015,4,15,
19145,2015,4,15,
19147,2015,4,15,
19149,2015,4,15,
19015,2015,4,15,
19151,2015,4,15,
19153,2015,4,15,36.070282
19157,2015,4,15,36.02437821
19159,2015,4,15,
19161,2015,4,15,
19163,2015,4,15,47.09515745
19165,2015,4,15,
19167,2015,4,15,
19169,2015,4,15,32.84300529
19017,2015,4,15,33.70071519
19171,2015,4,15,35.63585336
19173,2015,4,15,
19175,2015,4,15,
19177,2015,4,15,41.158863
19179,2015,4,15,36.5827441
19181,2015,4,15,
19183,2015,4,15,37.64539756
19185,2015,4,15,
19187,2015,4,15,
19189,2015,4,15,31.26459898
19019,2015,4,15,35.39902566
19191,2015,4,15,33.70367283
19193,2015,4,15,
19195,2015,4,15,31.39844279
19197,2015,4,15,33.40619317
19021,2015,4,15,
19023,2015,4,15,32.60919278
19025,2015,4,15,
19027,2015,4,15,
19029,2015,4,15,
19003,2015,4,15,
19031,2015,4,15,43.91704086
19033,2015,4,15,32.72722205
19035,2015,4,15,
19037,2015,4,15,32.29434533
19039,2015,4,15,
19041,2015,4,15,
19043,2015,4,15,32.78729954
19045,2015,4,15,46.54559495
19047,2015,4,15,
19049,2015,4,15,
19005,2015,4,15,32.38543243
19051,2015,4,15,39.460159
19053,2015,4,15,
19055,2015,4,15,37.62391588
19057,2015,4,15,44.54595616
19059,2015,4,15,
19061,2015,4,15,41.09345814
19063,2015,4,15,35.454384
20155,2015,4,15,
19065,2015,4,15,31.43994114
19067,2015,4,15,34.14896903
19069,2015,4,15,34.37457844
19007,2015,4,15,36.50996
19071,2015,4,15,
19073,2015,4,15,
19075,2015,4,15,35.16307048
19077,2015,4,15,
19079,2015,4,15,34.63596489
19081,2015,4,15,31.48820337
19083,2015,4,15,32.67781375
19085,2015,4,15,
19087,2015,4,15,41.16950445
19089,2015,4,15,34.14801651
19009,2015,4,15,
19091,2015,4,15,31.684311
19093,2015,4,15,
19095,2015,4,15,36.06345296
19097,2015,4,15,44.04500236
19099,2015,4,15,35.54837828
20001,2015,4,15,
20101,2015,4,15,
20103,2015,4,15,
20105,2015,4,15,
20107,2015,4,15,
20109,2015,4,15,
20011,2015,4,15,
20111,2015,4,15,
20113,2015,4,15,
20115,2015,4,15,
20117,2015,4,15,
20119,2015,4,15,61.299133
20121,2015,4,15,
20123,2015,4,15,
20125,2015,4,15,44.602634
20127,2015,4,15,
20129,2015,4,15,61.145775
20013,2015,4,15,
20131,2015,4,15,
20133,2015,4,15,
20135,2015,4,15,
20137,2015,4,15,
20139,2015,4,15,
20141,2015,4,15,
20143,2015,4,15,
20145,2015,4,15,
20147,2015,4,15,
20149,2015,4,15,
20015,2015,4,15,
20151,2015,4,15,
20153,2015,4,15,
20157,2015,4,15,
20159,2015,4,15,
20161,2015,4,15,
20163,2015,4,15,
20165,2015,4,15,
20167,2015,4,15,
20169,2015,4,15,
20017,2015,4,15,
20171,2015,4,15,58.065762
20173,2015,4,15,
20175,2015,4,15,61.299133
20177,2015,4,15,
20179,2015,4,15,
20181,2015,4,15,56.330956
20183,2015,4,15,
20185,2015,4,15,
20187,2015,4,15,57.569191
20189,2015,4,15,61.644466
20019,2015,4,15,
20191,2015,4,15,
20193,2015,4,15,
20195,2015,4,15,
20197,2015,4,15,
20199,2015,4,15,57.820126
20201,2015,4,15,
20203,2015,4,15,59.064739
20205,2015,4,15,
20207,2015,4,15,
20209,2015,4,15,
20021,2015,4,15,41.2495418
20023,2015,4,15,57.169178
20025,2015,4,15,
20027,2015,4,15,
20029,2015,4,15,
20003,2015,4,15,
20031,2015,4,15,
20033,2015,4,15,
20035,2015,4,15,
20037,2015,4,15,39.850807
20039,2015,4,15,
20041,2015,4,15,
20043,2015,4,15,
20045,2015,4,15,
20047,2015,4,15,
20049,2015,4,15,
20005,2015,4,15,
20051,2015,4,15,
20053,2015,4,15,
20055,2015,4,15,60.19789983
20057,2015,4,15,
20059,2015,4,15,
20061,2015,4,15,
20063,2015,4,15,
20065,2015,4,15,
20067,2015,4,15,61.168835
20069,2015,4,15,
20007,2015,4,15,
20071,2015,4,15,58.638138
20073,2015,4,15,
20075,2015,4,15,58.398392
20077,2015,4,15,
20079,2015,4,15,
20081,2015,4,15,61.59111
20083,2015,4,15,
20085,2015,4,15,
20087,2015,4,15,
20089,2015,4,15,
20009,2015,4,15,
20091,2015,4,15,
20093,2015,4,15,60.071697
20095,2015,4,15,
20097,2015,4,15,
20099,2015,4,15,44.602634
21001,2015,4,15,39.27170237
21101,2015,4,15,45.20874908
21103,2015,4,15,18.73166528
21105,2015,4,15,42.073959
21107,2015,4,15,40.85868034
21109,2015,4,15,29.96243698
21011,2015,4,15,20.97916683
21111,2015,4,15,22.54931121
21113,2015,4,15,14.43425953
21115,2015,4,15,20.52752082
21117,2015,4,15,34.21419403
21119,2015,4,15,44.18699354
21121,2015,4,15,37.46261946
21123,2015,4,15,17.28010484
21125,2015,4,15,37.71354511
21127,2015,4,15,20.46000384
21129,2015,4,15,27.97848382
21013,2015,4,15,40.02172344
21131,2015,4,15,43.8705495
21133,2015,4,15,48.98110827
21135,2015,4,15,21.32589997
21137,2015,4,15,33.29758032
21139,2015,4,15,39.54628128
21141,2015,4,15,17.5577803
21143,2015,4,15,34.65695216
21145,2015,4,15,36.97072936
21147,2015,4,15,40.12259193
21149,2015,4,15,23.9488997
21015,2015,4,15,35.04759687
21151,2015,4,15,23.55600418
21153,2015,4,15,21.62794114
21155,2015,4,15,16.54723513
21157,2015,4,15,32.43014409
21159,2015,4,15,22.05840339
21161,2015,4,15,22.06741656
21163,2015,4,15,15.88307936
21165,2015,4,15,21.01511883
21167,2015,4,15,14.65793259
21169,2015,4,15,31.39218142
21017,2015,4,15,21.81905008
21171,2015,4,15,30.396811
21173,2015,4,15,17.49658773
21175,2015,4,15,17.57144211
21177,2015,4,15,17.52492267
21179,2015,4,15,18.01061334
21181,2015,4,15,23.076813
21183,2015,4,15,19.02225531
21185,2015,4,15,24.81091801
21187,2015,4,15,17.88242054
21189,2015,4,15,29.93145823
21019,2015,4,15,18.45541286
21191,2015,4,15,25.62649726
21193,2015,4,15,40.81281263
21195,2015,4,15,32.16618632
21197,2015,4,15,17.377584
21199,2015,4,15,48.32107315
21201,2015,4,15,21.145536
21203,2015,4,15,37.09071339
21205,2015,4,15,23.61572794
21207,2015,4,15,41.67681488
21209,2015,4,15,21.53881981
21021,2015,4,15,18.98064562
21211,2015,4,15,17.19088917
21213,2015,4,15,22.19269383
21215,2015,4,15,19.91258895
21217,2015,4,15,23.02000487
21219,2015,4,15,18.13708296
21221,2015,4,15,25.23716258
21223,2015,4,15,21.23854413
21225,2015,4,15,46.18011813
21227,2015,4,15,22.85756644
21229,2015,4,15,16.32194871
21023,2015,4,15,20.92790381
21231,2015,4,15,43.96264824
21233,2015,4,15,45.47855673
21235,2015,4,15,34.52961614
21237,2015,4,15,22.69186694
21239,2015,4,15,17.52639113
21025,2015,4,15,25.84408932
21027,2015,4,15,20.89961723
21029,2015,4,15,19.95707952
21003,2015,4,15,33.82500577
21031,2015,4,15,22.14812523
21033,2015,4,15,36.42517732
21035,2015,4,15,24.51131031
21037,2015,4,15,32.76054638
21039,2015,4,15,34.3686168
21041,2015,4,15,20.927298
21043,2015,4,15,20.48296257
21045,2015,4,15,36.72128205
21047,2015,4,15,22.36980225
21049,2015,4,15,19.31200737
21005,2015,4,15,18.967552
21051,2015,4,15,38.14182096
21053,2015,4,15,41.56974936
21055,2015,4,15,44.3035465
21057,2015,4,15,41.01167491
21059,2015,4,15,33.14517284
21061,2015,4,15,21.8404852
21063,2015,4,15,23.481441
21065,2015,4,15,22.917009
21067,2015,4,15,19.37243586
21069,2015,4,15,22.37067477
21007,2015,4,15,37.92920628
21071,2015,4,15,32.5998972
21073,2015,4,15,18.95034
21075,2015,4,15,39.71689144
21077,2015,4,15,23.95271369
21079,2015,4,15,21.8016971
21081,2015,4,15,26.7697041
21083,2015,4,15,27.22721667
21085,2015,4,15,22.68057631
21087,2015,4,15,25.9705525
21089,2015,4,15,19.04989555
21009,2015,4,15,31.13053217
21091,2015,4,15,23.47195799
21093,2015,4,15,17.11535209
21095,2015,4,15,40.12300822
21097,2015,4,15,21.46086767
21099,2015,4,15,22.98950875
22001,2015,4,15,65.86030343
22101,2015,4,15,66.54778796
22103,2015,4,15,64.74692988
22105,2015,4,15,61.00550239
22107,2015,4,15,59.51666555
22109,2015,4,15,68.00724737
22011,2015,4,15,63.57229751
22111,2015,4,15,63.02297158
22113,2015,4,15,61.14041329
22115,2015,4,15,48.60040532
22117,2015,4,15,59.30742224
22119,2015,4,15,62.8682363
22121,2015,4,15,46.55296882
22123,2015,4,15,55.06128662
22125,2015,4,15,66.31293687
22127,2015,4,15,59.41140169
22013,2015,4,15,67.5516027
22015,2015,4,15,65.0003915
22017,2015,4,15,65.18083286
22019,2015,4,15,58.25814258
22021,2015,4,15,69.134933
22023,2015,4,15,55.43478681
22025,2015,4,15,59.66675778
22027,2015,4,15,64.65176981
22029,2015,4,15,65.05931073
22003,2015,4,15,62.69409109
22031,2015,4,15,67.60680748
22033,2015,4,15,51.5917578
22035,2015,4,15,54.94034409
22037,2015,4,15,59.01535359
22039,2015,4,15,63.65377443
22041,2015,4,15,57.25631738
22043,2015,4,15,58.44388472
22045,2015,4,15,60.38240631
22047,2015,4,15,38.69380965
22049,2015,4,15,66.708778
22005,2015,4,15,38.9941184
22051,2015,4,15,49.40609771
22053,2015,4,15,62.95947011
22055,2015,4,15,65.47105351
22057,2015,4,15,63.22961577
22059,2015,4,15,63.2518197
22061,2015,4,15,65.21312694
22063,2015,4,15,55.69210758
22065,2015,4,15,55.01042991
22067,2015,4,15,66.46769758
22069,2015,4,15,55.66413116
22007,2015,4,15,42.62747517
22071,2015,4,15,50.24668956
22073,2015,4,15,67.87691666
22075,2015,4,15,48.4589762
22077,2015,4,15,63.98847727
22079,2015,4,15,52.67666595
22081,2015,4,15,67.62612447
22083,2015,4,15,56.61610607
22085,2015,4,15,57.77032485
22087,2015,4,15,47.78616063
22089,2015,4,15,50.21734095
