countyfips,year,month,day,i305
27171,2015,1,15,2.795491515
27173,2015,1,15,2.718261649
27019,2015,1,15,
27021,2015,1,15,
27023,2015,1,15,2.595805213
27025,2015,1,15,
27027,2015,1,15,1.754496897
27029,2015,1,15,1.310959865
27003,2015,1,15,
27031,2015,1,15,
27033,2015,1,15,4.70705863
27035,2015,1,15,
27037,2015,1,15,
27039,2015,1,15,
27041,2015,1,15,1.608529659
27043,2015,1,15,4.928528007
27045,2015,1,15,
27047,2015,1,15,5.052859
27049,2015,1,15,
27005,2015,1,15,1.784849705
27051,2015,1,15,2.015490544
27053,2015,1,15,
27055,2015,1,15,
27057,2015,1,15,1.988203296
27059,2015,1,15,
27061,2015,1,15,
27063,2015,1,15,5.00495661
27065,2015,1,15,
27067,2015,1,15,2.519486394
27069,2015,1,15,0.798687185
27007,2015,1,15,
27071,2015,1,15,
27073,2015,1,15,2.610438247
27075,2015,1,15,
27077,2015,1,15,
27079,2015,1,15,4.193130969
27081,2015,1,15,4.784173561
27083,2015,1,15,3.785742022
27085,2015,1,15,2.696960645
27087,2015,1,15,1.332803708
27089,2015,1,15,0.916838347
27009,2015,1,15,
27091,2015,1,15,4.776177969
27093,2015,1,15,2.720276227
27095,2015,1,15,
27097,2015,1,15,1.68538684
27099,2015,1,15,
28001,2015,1,15,16.110163
28101,2015,1,15,
28103,2015,1,15,
28105,2015,1,15,
28107,2015,1,15,
28109,2015,1,15,8.947202717
28011,2015,1,15,11.61997265
28111,2015,1,15,
28113,2015,1,15,6.993338175
28115,2015,1,15,
28117,2015,1,15,
28119,2015,1,15,13.03104629
28121,2015,1,15,14.92507795
28123,2015,1,15,14.964257
28125,2015,1,15,12.70581
28127,2015,1,15,11.50024526
28129,2015,1,15,9.688322
28013,2015,1,15,
28131,2015,1,15,8.728946
28133,2015,1,15,14.31258114
28135,2015,1,15,11.59273737
28137,2015,1,15,
28139,2015,1,15,
28141,2015,1,15,
28143,2015,1,15,12.809941
28145,2015,1,15,
28147,2015,1,15,6.624981084
28149,2015,1,15,13.72635567
28015,2015,1,15,
28151,2015,1,15,15.06608571
28153,2015,1,15,
28155,2015,1,15,
28157,2015,1,15,10.86824936
28159,2015,1,15,
28161,2015,1,15,
28163,2015,1,15,11.14528116
28017,2015,1,15,
28019,2015,1,15,
28021,2015,1,15,16.58148831
28023,2015,1,15,
28025,2015,1,15,
28027,2015,1,15,13.03170626
28029,2015,1,15,13.67921575
28003,2015,1,15,
28031,2015,1,15,7.159342484
28033,2015,1,15,
28035,2015,1,15,6.535887599
28037,2015,1,15,10.71532048
28039,2015,1,15,
28041,2015,1,15,
28043,2015,1,15,
28045,2015,1,15,7.937886203
28047,2015,1,15,7.598528809
28049,2015,1,15,14.84454656
28005,2015,1,15,9.011240422
28051,2015,1,15,12.16484157
28053,2015,1,15,13.19597965
28055,2015,1,15,15.534155
28057,2015,1,15,
28059,2015,1,15,
28061,2015,1,15,
28063,2015,1,15,15.978453
28065,2015,1,15,7.31772396
28067,2015,1,15,
28069,2015,1,15,
28007,2015,1,15,
28071,2015,1,15,
28073,2015,1,15,6.466893188
28075,2015,1,15,
28077,2015,1,15,7.469897924
28079,2015,1,15,
28081,2015,1,15,
28083,2015,1,15,16.33117557
28085,2015,1,15,8.931390765
28087,2015,1,15,
28089,2015,1,15,13.29259858
28009,2015,1,15,
28091,2015,1,15,6.713591148
28093,2015,1,15,
28095,2015,1,15,
28097,2015,1,15,
28099,2015,1,15,
29001,2015,1,15,9.161383
29101,2015,1,15,10.60021853
29103,2015,1,15,9.188823
29105,2015,1,15,10.48293645
29107,2015,1,15,10.42409346
29109,2015,1,15,11.47440204
29011,2015,1,15,11.22454099
29111,2015,1,15,
29113,2015,1,15,
29115,2015,1,15,9.258797146
29117,2015,1,15,9.406303101
29119,2015,1,15,12.01569627
29121,2015,1,15,9.249237093
29123,2015,1,15,
29125,2015,1,15,10.16960573
29127,2015,1,15,
29129,2015,1,15,9.08536838
29013,2015,1,15,10.91326835
29131,2015,1,15,10.02152498
29133,2015,1,15,
29135,2015,1,15,9.847706816
29137,2015,1,15,9.32726236
29139,2015,1,15,
29141,2015,1,15,10.06073832
29143,2015,1,15,
29145,2015,1,15,11.53349082
29147,2015,1,15,9.230834885
29149,2015,1,15,11.68607869
29015,2015,1,15,10.29571502
29151,2015,1,15,10.01798334
29153,2015,1,15,11.69566738
29155,2015,1,15,
29157,2015,1,15,
29159,2015,1,15,10.20813689
29161,2015,1,15,10.04374696
29163,2015,1,15,
29165,2015,1,15,10.89912618
29167,2015,1,15,10.80103684
29169,2015,1,15,10.08714424
29017,2015,1,15,
29171,2015,1,15,9.164911
29173,2015,1,15,
29175,2015,1,15,9.304845227
29177,2015,1,15,10.30299243
29179,2015,1,15,
29181,2015,1,15,
29183,2015,1,15,
29185,2015,1,15,10.58832459
29186,2015,1,15,
29187,2015,1,15,
29189,2015,1,15,
29019,2015,1,15,9.566465917
29195,2015,1,15,9.731118627
29197,2015,1,15,9.320136
29199,2015,1,15,
29201,2015,1,15,
29203,2015,1,15,11.2630763
29205,2015,1,15,9.163933
29207,2015,1,15,
29209,2015,1,15,11.401655
29021,2015,1,15,9.955084855
29211,2015,1,15,9.320136
29213,2015,1,15,11.44739659
29215,2015,1,15,10.46918744
29217,2015,1,15,11.07419201
29219,2015,1,15,
29221,2015,1,15,
29223,2015,1,15,
29225,2015,1,15,10.7113759
29227,2015,1,15,9.102984
29229,2015,1,15,10.59495185
29023,2015,1,15,
29025,2015,1,15,9.729747811
29027,2015,1,15,9.864044269
29029,2015,1,15,10.24371165
29003,2015,1,15,9.956813962
29031,2015,1,15,
29033,2015,1,15,9.829284503
29035,2015,1,15,
29037,2015,1,15,11.10176631
29039,2015,1,15,10.89683923
29041,2015,1,15,9.236504196
29043,2015,1,15,11.13187621
29045,2015,1,15,
29047,2015,1,15,10.8249853
29049,2015,1,15,9.945260017
29005,2015,1,15,9.155923472
29051,2015,1,15,9.939791785
29510,2015,1,15,
29053,2015,1,15,9.464896684
29055,2015,1,15,10.011309
29057,2015,1,15,11.00539503
29059,2015,1,15,10.65158531
29061,2015,1,15,9.472338509
29063,2015,1,15,9.632655505
29065,2015,1,15,10.1237701
29067,2015,1,15,11.33359168
29069,2015,1,15,
29007,2015,1,15,9.41321413
29071,2015,1,15,
29073,2015,1,15,
29075,2015,1,15,9.572693696
29077,2015,1,15,10.86683852
29079,2015,1,15,9.493575
29081,2015,1,15,9.344604
29083,2015,1,15,10.50275643
29085,2015,1,15,10.50497886
29087,2015,1,15,9.894007951
29089,2015,1,15,9.343045081
29009,2015,1,15,11.80070567
29091,2015,1,15,11.55658628
29093,2015,1,15,
29095,2015,1,15,10.96653575
29097,2015,1,15,11.36163637
29099,2015,1,15,
30001,2015,1,15,
30101,2015,1,15,0.88182689
30103,2015,1,15,2.114244
30105,2015,1,15,1.707587429
30107,2015,1,15,2.138903
30109,2015,1,15,2.163743
30011,2015,1,15,3.441697
30111,2015,1,15,2.288617567
30013,2015,1,15,1.631873463
30015,2015,1,15,0.906680027
30017,2015,1,15,2.054881508
30019,2015,1,15,1.570321
30021,2015,1,15,2.267802999
30023,2015,1,15,
30025,2015,1,15,2.270169
30027,2015,1,15,1.902014934
30029,2015,1,15,
30003,2015,1,15,2.671368912
30031,2015,1,15,3.184165831
30033,2015,1,15,1.93
30035,2015,1,15,1.217384135
30037,2015,1,15,1.723916
30039,2015,1,15,
30041,2015,1,15,0.912243871
30043,2015,1,15,2.576057
30045,2015,1,15,1.342627
30047,2015,1,15,
30049,2015,1,15,2.118962119
30005,2015,1,15,1.389123601
30051,2015,1,15,0.914283
30053,2015,1,15,
30055,2015,1,15,2.019796
30057,2015,1,15,
30059,2015,1,15,3.01993
30061,2015,1,15,
30063,2015,1,15,
30065,2015,1,15,2.178217759
30067,2015,1,15,3.51313409
30069,2015,1,15,1.779235
30007,2015,1,15,3.117336
30071,2015,1,15,1.3583
30073,2015,1,15,0.889164279
30075,2015,1,15,3.237061
30077,2015,1,15,
30079,2015,1,15,2.52977
30081,2015,1,15,
30083,2015,1,15,2.034770013
30085,2015,1,15,1.405791477
30087,2015,1,15,2.848594894
30089,2015,1,15,
30009,2015,1,15,3.07519642
30091,2015,1,15,1.445226168
30093,2015,1,15,
30095,2015,1,15,3.068130316
30097,2015,1,15,4.295393
30099,2015,1,15,0.914389853
31001,2015,1,15,9.96874108
31101,2015,1,15,9.336029
31103,2015,1,15,5.535215
31105,2015,1,15,10.32859
31107,2015,1,15,5.536807512
31109,2015,1,15,8.736224246
31011,2015,1,15,8.404151
31111,2015,1,15,9.278151073
31113,2015,1,15,8.903538
31115,2015,1,15,7.171562
31117,2015,1,15,8.842874
31119,2015,1,15,6.895386708
31121,2015,1,15,8.783814784
31123,2015,1,15,6.587658
31125,2015,1,15,8.331078
47111,2015,1,15,
31127,2015,1,15,9.289659
31129,2015,1,15,10.547863
31013,2015,1,15,4.499350601
31131,2015,1,15,9.039188437
31133,2015,1,15,9.704919
31135,2015,1,15,9.863359
31137,2015,1,15,10.20892271
31139,2015,1,15,6.571023907
31141,2015,1,15,8.643915844
31143,2015,1,15,8.839742058
31145,2015,1,15,10.355401
31147,2015,1,15,10.04513354
31149,2015,1,15,5.692392
31015,2015,1,15,4.876287
31151,2015,1,15,9.306190706
31153,2015,1,15,8.75597789
31155,2015,1,15,8.80603165
31157,2015,1,15,5.48102242
31159,2015,1,15,9.069176299
31161,2015,1,15,4.757320066
31163,2015,1,15,8.64834
31165,2015,1,15,6.05783
31167,2015,1,15,6.961987643
31169,2015,1,15,10.60983558
31017,2015,1,15,5.884202
31171,2015,1,15,8.661458
31173,2015,1,15,7.493818
31175,2015,1,15,8.13981315
31177,2015,1,15,8.37180722
31179,2015,1,15,6.633733533
31181,2015,1,15,10.64377628
31183,2015,1,15,7.715222
31185,2015,1,15,9.173414256
31019,2015,1,15,10.02984263
31021,2015,1,15,7.844761371
31023,2015,1,15,9.011881409
31025,2015,1,15,8.734840294
31027,2015,1,15,5.919555181
31029,2015,1,15,10.342961
31003,2015,1,15,6.784632446
31031,2015,1,15,5.277916621
31033,2015,1,15,8.728185577
31035,2015,1,15,9.706644373
31037,2015,1,15,8.302171374
31039,2015,1,15,7.694371618
31041,2015,1,15,8.577097855
31043,2015,1,15,6.379405145
31045,2015,1,15,4.743302972
31047,2015,1,15,9.829016773
31049,2015,1,15,8.252731
31005,2015,1,15,8.653658
31051,2015,1,15,6.044145595
31053,2015,1,15,8.55486689
31055,2015,1,15,8.688272249
31057,2015,1,15,10.57782
31059,2015,1,15,9.424262
31061,2015,1,15,11.0604236
31063,2015,1,15,10.144308
31065,2015,1,15,10.39878
31067,2015,1,15,9.755834128
31069,2015,1,15,7.882752
31007,2015,1,15,9.016585
31071,2015,1,15,7.514576
31073,2015,1,15,10.271343
31075,2015,1,15,6.750305
31077,2015,1,15,8.289875
31079,2015,1,15,8.998450425
31081,2015,1,15,9.244167
31083,2015,1,15,10.886038
31085,2015,1,15,10.171718
31087,2015,1,15,10.144308
31089,2015,1,15,5.455153152
31009,2015,1,15,8.533721
31091,2015,1,15,7.792169
31093,2015,1,15,8.421717719
31095,2015,1,15,10.269248
31097,2015,1,15,9.463998433
31099,2015,1,15,10.42179504
32001,2015,1,15,9.54610452
32011,2015,1,15,
32013,2015,1,15,4.306880939
32015,2015,1,15,
32017,2015,1,15,
32019,2015,1,15,12.35909636
32021,2015,1,15,14.31565914
32023,2015,1,15,14.51524498
32027,2015,1,15,4.972949
32029,2015,1,15,12.728954
32003,2015,1,15,
32031,2015,1,15,10.63906198
32033,2015,1,15,
32005,2015,1,15,12.97677145
32510,2015,1,15,12.617179
32007,2015,1,15,
32009,2015,1,15,15.399199
33001,2015,1,15,2.789112629
33011,2015,1,15,2.908499029
33013,2015,1,15,3.015248966
33015,2015,1,15,2.50362258
33017,2015,1,15,2.537019076
33019,2015,1,15,3.666918653
33003,2015,1,15,2.653838458
33005,2015,1,15,3.751774753
33007,2015,1,15,3.354650223
33009,2015,1,15,3.290045398
34001,2015,1,15,6.229377542
34011,2015,1,15,7.497854794
34013,2015,1,15,6.474708301
34015,2015,1,15,6.562899411
34017,2015,1,15,6.380330545
34019,2015,1,15,5.957090984
34021,2015,1,15,5.133658665
34023,2015,1,15,5.771224873
34025,2015,1,15,5.068121354
34027,2015,1,15,6.619178815
34029,2015,1,15,4.328728242
34003,2015,1,15,6.490581674
34031,2015,1,15,6.495318062
34033,2015,1,15,6.811047639
34035,2015,1,15,6.268100325
34037,2015,1,15,6.730856323
34039,2015,1,15,6.281265903
34041,2015,1,15,6.908436854
34005,2015,1,15,4.416075558
34007,2015,1,15,4.832447654
34009,2015,1,15,7.13505537
35001,2015,1,15,
35011,2015,1,15,16.596888
35013,2015,1,15,
35015,2015,1,15,20.59837989
35017,2015,1,15,
35019,2015,1,15,16.532747
35021,2015,1,15,16.504005
35023,2015,1,15,
35025,2015,1,15,19.66510294
35027,2015,1,15,
35028,2015,1,15,
35029,2015,1,15,
35003,2015,1,15,
35031,2015,1,15,
35033,2015,1,15,17.176508
35035,2015,1,15,
35037,2015,1,15,16.12837
35039,2015,1,15,
35041,2015,1,15,17.04127769
35043,2015,1,15,
35045,2015,1,15,
35047,2015,1,15,17.36727475
35049,2015,1,15,
35005,2015,1,15,18.21437407
35051,2015,1,15,
35053,2015,1,15,
35055,2015,1,15,17.07202004
35057,2015,1,15,
35059,2015,1,15,16.438543
35006,2015,1,15,
35061,2015,1,15,
35007,2015,1,15,15.57373487
35009,2015,1,15,16.46695516
36001,2015,1,15,4.860891371
36101,2015,1,15,4.833257409
36103,2015,1,15,6.447160301
36105,2015,1,15,6.383523897
36107,2015,1,15,5.648985656
36109,2015,1,15,5.136178203
36011,2015,1,15,3.964825713
36111,2015,1,15,5.776065199
36113,2015,1,15,4.702303272
36115,2015,1,15,4.518563805
36117,2015,1,15,3.27759294
36119,2015,1,15,6.209899087
36121,2015,1,15,3.776187128
36123,2015,1,15,4.270455649
36013,2015,1,15,4.320326618
36015,2015,1,15,5.555638389
36017,2015,1,15,5.500509838
36019,2015,1,15,3.307015027
36021,2015,1,15,5.276966161
36023,2015,1,15,5.199748957
36025,2015,1,15,5.752758385
36027,2015,1,15,5.822649257
36029,2015,1,15,3.595070691
36003,2015,1,15,4.780982876
36031,2015,1,15,4.161719273
36033,2015,1,15,2.706015698
36035,2015,1,15,4.712961504
36037,2015,1,15,3.012609028
36039,2015,1,15,5.594599708
36041,2015,1,15,5.177847062
36043,2015,1,15,4.842099668
36045,2015,1,15,2.25522937
36047,2015,1,15,6.35217215
36049,2015,1,15,3.360066376
36005,2015,1,15,6.38689202
36051,2015,1,15,3.892789102
36053,2015,1,15,4.525499273
36055,2015,1,15,3.218767405
36057,2015,1,15,4.556600171
36059,2015,1,15,6.38364501
36061,2015,1,15,6.380262976
36063,2015,1,15,2.857266299
36065,2015,1,15,4.507419916
36067,2015,1,15,4.045612828
36069,2015,1,15,3.378224371
36007,2015,1,15,5.805052961
36071,2015,1,15,6.337492837
36073,2015,1,15,2.911770793
36075,2015,1,15,3.622936409
36077,2015,1,15,5.402779356
36079,2015,1,15,6.025812961
36081,2015,1,15,6.337558715
36083,2015,1,15,4.968926664
36085,2015,1,15,6.261838098
36087,2015,1,15,6.430182601
36089,2015,1,15,2.357626478
36009,2015,1,15,4.678905689
36091,2015,1,15,4.644767847
36093,2015,1,15,4.522025632
36095,2015,1,15,5.032140282
36097,2015,1,15,4.933138691
36099,2015,1,15,3.669829964
37001,2015,1,15,8.020555032
37101,2015,1,15,4.90424662
37103,2015,1,15,6.143423002
37105,2015,1,15,6.343896912
37107,2015,1,15,5.630688988
37109,2015,1,15,
37011,2015,1,15,
37111,2015,1,15,
37113,2015,1,15,
37115,2015,1,15,
37117,2015,1,15,5.614104718
37119,2015,1,15,
37121,2015,1,15,
37123,2015,1,15,7.299447162
37125,2015,1,15,6.301446233
37127,2015,1,15,5.58334374
37129,2015,1,15,6.48960596
37013,2015,1,15,6.980268473
37131,2015,1,15,6.567200924
37133,2015,1,15,7.283407295
37135,2015,1,15,7.434801917
37137,2015,1,15,8.72415763
37139,2015,1,15,7.047197605
37141,2015,1,15,7.571584896
37143,2015,1,15,7.07717129
37145,2015,1,15,8.963313304
37147,2015,1,15,5.147443184
37149,2015,1,15,
37015,2015,1,15,6.053778627
37151,2015,1,15,8.152210581
37153,2015,1,15,5.939194671
37155,2015,1,15,4.571582327
37157,2015,1,15,9.197956726
37159,2015,1,15,8.432201246
37161,2015,1,15,
37163,2015,1,15,4.854786103
37165,2015,1,15,5.168462714
37167,2015,1,15,7.842730897
37169,2015,1,15,9.379916814
37017,2015,1,15,4.941484519
37171,2015,1,15,8.658170346
37173,2015,1,15,
37175,2015,1,15,
37177,2015,1,15,7.938003
37179,2015,1,15,7.211558702
37181,2015,1,15,8.586045434
37183,2015,1,15,6.222135659
37185,2015,1,15,7.81573519
37187,2015,1,15,7.192081
37189,2015,1,15,
37019,2015,1,15,6.841642347
37191,2015,1,15,5.547627161
37193,2015,1,15,8.784694263
37195,2015,1,15,5.385402831
37197,2015,1,15,9.320164051
37199,2015,1,15,
37021,2015,1,15,
37023,2015,1,15,
37025,2015,1,15,8.166227541
37027,2015,1,15,
37029,2015,1,15,7.009794211
37003,2015,1,15,
37031,2015,1,15,8.195906051
37033,2015,1,15,8.845032055
37035,2015,1,15,
37037,2015,1,15,7.101534571
37039,2015,1,15,
37041,2015,1,15,6.33316569
37043,2015,1,15,
37045,2015,1,15,
37047,2015,1,15,5.93039757
37049,2015,1,15,6.464002926
37005,2015,1,15,7.430658
37051,2015,1,15,5.662268983
37053,2015,1,15,6.513824112
37055,2015,1,15,7.312536931
37057,2015,1,15,8.566654106
37059,2015,1,15,9.011190906
37061,2015,1,15,5.354942988
37063,2015,1,15,7.33584561
38047,2015,1,15,2.092367
37065,2015,1,15,5.026410499
37067,2015,1,15,9.164289082
37069,2015,1,15,7.017021668
37007,2015,1,15,6.367426535
37071,2015,1,15,
37073,2015,1,15,6.189984309
37075,2015,1,15,
37077,2015,1,15,8.817204655
37079,2015,1,15,5.514907781
37081,2015,1,15,8.620209037
37083,2015,1,15,6.845412296
37085,2015,1,15,5.740061709
37087,2015,1,15,
37089,2015,1,15,
37009,2015,1,15,
37091,2015,1,15,5.736715033
37093,2015,1,15,5.532909416
37095,2015,1,15,9.001451
37097,2015,1,15,9.214119176
37099,2015,1,15,
38001,2015,1,15,3.830086
38101,2015,1,15,2.233472465
38103,2015,1,15,2.138518344
38105,2015,1,15,1.798218671
38011,2015,1,15,3.335018
38013,2015,1,15,2.281714
38015,2015,1,15,2.623476583
38017,2015,1,15,1.880889509
38019,2015,1,15,0.82375
38021,2015,1,15,2.807523079
38023,2015,1,15,1.598672
38025,2015,1,15,2.268342
38027,2015,1,15,1.605768
38029,2015,1,15,2.436083
38003,2015,1,15,2.398946734
38031,2015,1,15,1.926126
38033,2015,1,15,2.428123
38035,2015,1,15,1.387477279
38037,2015,1,15,2.905315
38039,2015,1,15,2.087341
38041,2015,1,15,3.036242124
38043,2015,1,15,1.929613
38045,2015,1,15,2.885791914
38049,2015,1,15,1.852938938
38005,2015,1,15,1.520239975
38051,2015,1,15,2.398823
38053,2015,1,15,2.207181991
38055,2015,1,15,2.342857611
38057,2015,1,15,2.341165065
38059,2015,1,15,2.843176653
38061,2015,1,15,2.108020616
38063,2015,1,15,1.320693
38065,2015,1,15,2.350224
38067,2015,1,15,0.833438273
38069,2015,1,15,1.663559832
38007,2015,1,15,2.4589
38071,2015,1,15,1.422363964
38073,2015,1,15,2.888815795
38075,2015,1,15,1.282301
38077,2015,1,15,2.173834333
38079,2015,1,15,1.279985238
38081,2015,1,15,2.566164305
38083,2015,1,15,2.313346
38085,2015,1,15,2.828531229
38087,2015,1,15,2.893206
38089,2015,1,15,2.400123904
38009,2015,1,15,1.280328969
38091,2015,1,15,2.405771
38093,2015,1,15,2.955279132
38095,2015,1,15,1.315114
38097,2015,1,15,2.088170435
38099,2015,1,15,0.970715793
39001,2015,1,15,
39101,2015,1,15,4.09382783
39103,2015,1,15,4.826521303
39105,2015,1,15,7.162126633
39107,2015,1,15,
39109,2015,1,15,
39011,2015,1,15,
39111,2015,1,15,7.486562085
39113,2015,1,15,
39115,2015,1,15,8.368432055
39117,2015,1,15,4.974972834
39119,2015,1,15,7.727996541
39121,2015,1,15,8.40668
45065,2015,1,15,
39123,2015,1,15,2.71346795
39125,2015,1,15,
39127,2015,1,15,7.964434124
39129,2015,1,15,6.845886441
39013,2015,1,15,7.115094169
39131,2015,1,15,
39133,2015,1,15,4.923007254
39135,2015,1,15,
39137,2015,1,15,
39139,2015,1,15,4.666808669
39141,2015,1,15,
39143,2015,1,15,2.963729907
39145,2015,1,15,
39147,2015,1,15,3.159861666
39149,2015,1,15,
39015,2015,1,15,
39151,2015,1,15,5.24093789
39153,2015,1,15,4.878188702
39155,2015,1,15,5.182079236
39157,2015,1,15,6.578502925
39159,2015,1,15,4.675098663
39161,2015,1,15,
39163,2015,1,15,8.300978153
39165,2015,1,15,
39167,2015,1,15,7.509291777
39169,2015,1,15,5.394673565
39017,2015,1,15,
39171,2015,1,15,
39173,2015,1,15,2.457555791
39175,2015,1,15,3.328228409
39019,2015,1,15,6.069956831
39021,2015,1,15,
39023,2015,1,15,
39025,2015,1,15,
39027,2015,1,15,
39029,2015,1,15,6.211361925
39003,2015,1,15,
39031,2015,1,15,6.932138
39033,2015,1,15,3.86693052
39035,2015,1,15,4.408750597
39037,2015,1,15,
39039,2015,1,15,
39041,2015,1,15,5.28820429
39043,2015,1,15,3.274196582
39045,2015,1,15,6.993704924
39047,2015,1,15,
39049,2015,1,15,5.73031259
39005,2015,1,15,4.839888556
39051,2015,1,15,2.525498168
39053,2015,1,15,6.825496136
39055,2015,1,15,4.814829094
39057,2015,1,15,
39059,2015,1,15,8.185207394
39061,2015,1,15,
39063,2015,1,15,2.916718442
39065,2015,1,15,3.35741792
39067,2015,1,15,6.825808668
39069,2015,1,15,2.361906208
39007,2015,1,15,4.42837159
39071,2015,1,15,
39073,2015,1,15,8.123494533
39075,2015,1,15,6.086146686
39077,2015,1,15,3.455644281
39079,2015,1,15,8.290244725
39081,2015,1,15,6.956476125
39083,2015,1,15,5.578480671
39085,2015,1,15,4.37425991
39087,2015,1,15,
39089,2015,1,15,6.438735286
39009,2015,1,15,8.204969775
39091,2015,1,15,
39093,2015,1,15,3.651994737
39095,2015,1,15,2.359711087
39097,2015,1,15,
39099,2015,1,15,5.562350534
4001,2015,1,15,
4011,2015,1,15,
4012,2015,1,15,
4013,2015,1,15,
4015,2015,1,15,
4017,2015,1,15,
4019,2015,1,15,
4021,2015,1,15,
4023,2015,1,15,
4025,2015,1,15,
4027,2015,1,15,18.67090565
4003,2015,1,15,
4005,2015,1,15,
4007,2015,1,15,
4009,2015,1,15,
40001,2015,1,15,12.68617782
40101,2015,1,15,12.71121921
40103,2015,1,15,12.97533614
40105,2015,1,15,12.00833717
40107,2015,1,15,12.71465145
40109,2015,1,15,13.70114827
40011,2015,1,15,13.5061703
40111,2015,1,15,12.74892066
40113,2015,1,15,12.46716139
40115,2015,1,15,11.61881454
40117,2015,1,15,12.67934436
40119,2015,1,15,13.26891065
40121,2015,1,15,12.41931914
40123,2015,1,15,13.21025268
40125,2015,1,15,13.54316382
40127,2015,1,15,13.10350874
40129,2015,1,15,14.61095
40013,2015,1,15,14.23088918
40131,2015,1,15,12.38511114
40133,2015,1,15,13.01617383
40135,2015,1,15,12.04172071
40137,2015,1,15,13.93757189
40139,2015,1,15,15.19181382
40141,2015,1,15,14.45356856
40143,2015,1,15,12.69018164
40145,2015,1,15,12.88436812
40147,2015,1,15,12.02876287
40149,2015,1,15,14.1945228
40015,2015,1,15,14.12426919
40151,2015,1,15,13.74715552
40153,2015,1,15,14.54974424
40017,2015,1,15,13.690369
40019,2015,1,15,13.66084687
40021,2015,1,15,13.09032353
40023,2015,1,15,13.94777836
40025,2015,1,15,15.388658
40027,2015,1,15,13.77490718
40029,2015,1,15,12.75124687
40003,2015,1,15,13.43303108
40031,2015,1,15,14.06908471
40033,2015,1,15,13.9292335
40035,2015,1,15,11.86510186
40037,2015,1,15,12.88239959
40039,2015,1,15,13.86288177
40041,2015,1,15,12.21031689
40043,2015,1,15,13.69883426
40045,2015,1,15,14.07299468
40047,2015,1,15,13.26841738
40049,2015,1,15,13.74602066
40005,2015,1,15,12.88305167
40051,2015,1,15,13.98230448
40053,2015,1,15,12.89129572
40055,2015,1,15,14.75734206
40057,2015,1,15,14.389294
40059,2015,1,15,14.29671935
40061,2015,1,15,12.10952504
40063,2015,1,15,12.47249037
40065,2015,1,15,14.90291567
40067,2015,1,15,13.94871594
40069,2015,1,15,13.42959515
40007,2015,1,15,14.47339865
40071,2015,1,15,12.66960905
40073,2015,1,15,13.30605507
40075,2015,1,15,14.44920964
40077,2015,1,15,12.41578682
40079,2015,1,15,12.06587231
40081,2015,1,15,13.51606647
40083,2015,1,15,13.44576139
40085,2015,1,15,14.4012374
40087,2015,1,15,13.78130119
40089,2015,1,15,14.38057772
40009,2015,1,15,14.68421471
40091,2015,1,15,12.02138196
40093,2015,1,15,13.42408893
40095,2015,1,15,13.67676218
40097,2015,1,15,12.63717376
40099,2015,1,15,13.19961577
41001,2015,1,15,
41011,2015,1,15,2.448222829
41013,2015,1,15,2.255480228
41015,2015,1,15,2.884520314
41017,2015,1,15,2.698707741
41019,2015,1,15,2.35589181
41021,2015,1,15,1.939133
41023,2015,1,15,2.702586535
41025,2015,1,15,2.10735904
41027,2015,1,15,0.735020889
41029,2015,1,15,2.806235351
41003,2015,1,15,1.926780732
41031,2015,1,15,1.50642192
41033,2015,1,15,3.723029193
41035,2015,1,15,4.03622236
41037,2015,1,15,4.72329709
41039,2015,1,15,2.365881747
41041,2015,1,15,2.047349986
41043,2015,1,15,2.812219869
41045,2015,1,15,
41047,2015,1,15,2.142109771
41049,2015,1,15,1.965413589
41005,2015,1,15,1.278507514
41051,2015,1,15,1.375484603
41053,2015,1,15,2.116695081
41055,2015,1,15,1.825751
41057,2015,1,15,1.349026526
41059,2015,1,15,1.93060101
41061,2015,1,15,
41063,2015,1,15,
41065,2015,1,15,1.80546357
41067,2015,1,15,0.739522019
41069,2015,1,15,2.369686
41007,2015,1,15,0.97532242
41071,2015,1,15,1.635970285
41009,2015,1,15,1.094310564
42001,2015,1,15,7.637675733
42101,2015,1,15,5.959136546
42103,2015,1,15,6.836995535
42105,2015,1,15,5.652342796
42107,2015,1,15,6.674616847
42109,2015,1,15,7.313492865
42011,2015,1,15,5.795936245
42111,2015,1,15,5.940385702
42113,2015,1,15,6.611683031
42115,2015,1,15,6.234200899
42117,2015,1,15,6.026840942
42119,2015,1,15,7.099870805
42121,2015,1,15,5.706336569
42123,2015,1,15,4.784971568
42125,2015,1,15,6.603147829
42127,2015,1,15,6.709586369
42129,2015,1,15,6.661060672
42013,2015,1,15,7.291547759
42131,2015,1,15,6.474748899
42133,2015,1,15,7.491210436
42015,2015,1,15,6.134668237
42017,2015,1,15,5.041788867
42019,2015,1,15,5.637503908
42021,2015,1,15,6.874399129
42023,2015,1,15,5.848562
42025,2015,1,15,6.60864152
42027,2015,1,15,7.001967033
42029,2015,1,15,5.637467812
42003,2015,1,15,6.556619365
42031,2015,1,15,6.15080176
42033,2015,1,15,6.824860339
42035,2015,1,15,6.889452847
42037,2015,1,15,6.546827791
42039,2015,1,15,4.245415486
42041,2015,1,15,7.263856858
42043,2015,1,15,7.427049503
42045,2015,1,15,6.547592183
42047,2015,1,15,6.363305628
42049,2015,1,15,4.661399862
42005,2015,1,15,6.923401966
42051,2015,1,15,6.778227195
42053,2015,1,15,5.469466871
